gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
5867775484	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/321235923	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Polystichum	Polystichum acrostichoides		SPECIES	Polystichum acrostichoides (Michx.) Schott	Polystichum acrostichoides		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.250515	-73.585469							2025-10-15T11:04	15	10	2025	2651098	2651098	HUMAN_OBSERVATION	iNaturalist	Observations	321235923		Daniel Atha	2025-10-16T14:48:10	CC0_1_0	Daniel Atha	Daniel Atha			2026-05-19T14:09:59.595Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5867767963	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/321235887	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Polystichum	Polystichum acrostichoides		SPECIES	Polystichum acrostichoides (Michx.) Schott	Polystichum acrostichoides		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.251307	-73.585561							2025-10-15T10:57	15	10	2025	2651098	2651098	HUMAN_OBSERVATION	iNaturalist	Observations	321235887		Daniel Atha	2025-10-16T14:48:04	CC0_1_0	Daniel Atha	Daniel Atha			2026-05-19T14:22:55.826Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5867766001	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/321332428	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Papaveraceae	Sanguinaria	Sanguinaria canadensis		SPECIES	Sanguinaria canadensis L.	Sanguinaria canadensis		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.248742	-73.583656	14.0						2025-10-15T11:34	15	10	2025	5334192	5334192	HUMAN_OBSERVATION	iNaturalist	Observations	321332428		Devon Cummings	2025-10-17T01:05:10	CC_BY_NC_4_0	Devon Cummings	Devon Cummings			2026-05-19T13:56:43.846Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5867765149	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/321231810	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Lespedeza	Lespedeza capitata		SPECIES	Lespedeza capitata Michx.	Lespedeza capitata		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.257681	-73.586715							2025-10-15T09:24	15	10	2025	2955772	2955772	HUMAN_OBSERVATION	iNaturalist	Observations	321231810		Daniel Atha	2025-10-16T14:23:14	CC0_1_0	Daniel Atha	Daniel Atha			2026-05-19T13:56:48.200Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5867763934	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/321240367	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	Quercus velutina		SPECIES	Quercus velutina Lam.	Quercus velutina		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.246917	-73.583923							2025-10-15T13:03	15	10	2025	8086561	8086561	HUMAN_OBSERVATION	iNaturalist	Observations	321240367		Daniel Atha	2025-10-16T15:16:20	CC0_1_0	Daniel Atha	Daniel Atha			2026-05-19T14:00:06.752Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5867758356	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/321152353	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Thelypteridaceae	Phegopteris	Phegopteris hexagonoptera		SPECIES	Phegopteris hexagonoptera (Michx.) Fée	Phegopteris hexagonoptera		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.246152	-73.58373							2025-10-15T12:09:53	15	10	2025	2651335	2651335	HUMAN_OBSERVATION	iNaturalist	Observations	321152353		Patricia Butter	2025-10-16T01:46:23	CC_BY_NC_4_0	Patricia Butter	Patricia Butter			2026-05-19T14:03:51.568Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5867758142	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/321240120	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Polystichum	Polystichum acrostichoides		SPECIES	Polystichum acrostichoides (Michx.) Schott	Polystichum acrostichoides		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.248098	-73.583487							2025-10-15T11:37	15	10	2025	2651098	2651098	HUMAN_OBSERVATION	iNaturalist	Observations	321240120		Daniel Atha	2025-10-16T15:15:49	CC0_1_0	Daniel Atha	Daniel Atha			2026-05-19T13:46:57.064Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5867755456	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/321231854	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Alliaria	Alliaria petiolata		SPECIES	Alliaria petiolata (M.Bieb.) Cavara & Grande	Alliaria petiolata		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.256953	-73.585303							2025-10-15T09:50	15	10	2025	5376075	5376075	HUMAN_OBSERVATION	iNaturalist	Observations	321231854		Daniel Atha	2025-10-16T14:23:22	CC0_1_0	Daniel Atha	Daniel Atha			2026-05-19T14:10:10.361Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5867755163	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/321339361	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Polygonatum	Polygonatum pubescens		SPECIES	Polygonatum pubescens (Willd.) Pursh	Polygonatum pubescens		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.246903	-73.583472	194.0						2025-10-15T13:03	15	10	2025	2770201	2770201	HUMAN_OBSERVATION	iNaturalist	Observations	321339361		Devon Cummings	2025-10-17T01:59:50	CC_BY_NC_4_0	Devon Cummings	Devon Cummings			2026-05-19T13:33:46.349Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5867752493	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/321419137	Plantae	Tracheophyta	Liliopsida	Liliales	Smilacaceae	Smilax	Smilax rotundifolia		SPECIES	Smilax rotundifolia L.	Smilax rotundifolia		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.247878	-73.585128	52.0						2025-10-15T13:11	15	10	2025	5295375	5295375	HUMAN_OBSERVATION	iNaturalist	Observations	321419137		Devon Cummings	2025-10-17T15:01:58	CC_BY_NC_4_0	Devon Cummings	Devon Cummings			2026-05-19T13:47:05.033Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5867743677	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/321231966	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Hamamelidaceae	Hamamelis	Hamamelis virginiana		SPECIES	Hamamelis virginiana L.	Hamamelis virginiana		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.253184	-73.585987							2025-10-15T10:33	15	10	2025	3152827	3152827	HUMAN_OBSERVATION	iNaturalist	Observations	321231966		Daniel Atha	2025-10-16T14:23:42	CC0_1_0	Daniel Atha	Daniel Atha			2026-05-19T14:10:26.062Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5867741881	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/321328908	Plantae	Tracheophyta	Magnoliopsida	Fagales	Fagaceae	Quercus	Quercus alba		SPECIES	Quercus alba L.	Quercus alba		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.25337	-73.590354							2025-10-15T14:50:46	15	10	2025	2879737	2879737	HUMAN_OBSERVATION	iNaturalist	Observations	321328908		Patricia Butter	2025-10-17T00:34:34	CC_BY_NC_4_0	Patricia Butter	Patricia Butter			2026-05-19T13:59:46.841Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5867740757	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/321240224	Plantae	Tracheophyta	Magnoliopsida	Laurales	Lauraceae	Sassafras	Sassafras albidum		SPECIES	Sassafras albidum (Nutt.) Nees	Sassafras albidum		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.247281	-73.583183							2025-10-15T11:51	15	10	2025	3034002	3034002	HUMAN_OBSERVATION	iNaturalist	Observations	321240224		Daniel Atha	2025-10-16T15:16:04	CC0_1_0	Daniel Atha	Daniel Atha			2026-05-19T13:59:53.261Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5867734661	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/321235976	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Polystichum	Polystichum acrostichoides		SPECIES	Polystichum acrostichoides (Michx.) Schott	Polystichum acrostichoides		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.249567	-73.583449							2025-10-15T11:17	15	10	2025	2651098	2651098	HUMAN_OBSERVATION	iNaturalist	Observations	321235976		Daniel Atha	2025-10-16T14:48:19	CC0_1_0	Daniel Atha	Daniel Atha			2026-05-19T13:46:57.675Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5867729930	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/321426549	Plantae	Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Carpinus	Carpinus caroliniana		SPECIES	Carpinus caroliniana Walter	Carpinus caroliniana		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.253544	-73.588522	420.0						2025-10-15T14:44	15	10	2025	2875842	2875842	HUMAN_OBSERVATION	iNaturalist	Observations	321426549		Devon Cummings	2025-10-17T15:41:38	CC_BY_NC_4_0	Devon Cummings	Devon Cummings			2026-05-19T13:56:40.810Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5867727542	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/321240107	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer saccharum		SPECIES	Acer saccharum Marshall	Acer saccharum		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.248434	-73.583552							2025-10-15T11:35	15	10	2025	3189859	3189859	HUMAN_OBSERVATION	iNaturalist	Observations	321240107		Daniel Atha	2025-10-16T15:15:47	CC0_1_0	Daniel Atha	Daniel Atha			2026-05-19T14:10:27.414Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5844652767	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/299515910	Plantae	Tracheophyta	Magnoliopsida	Celastrales	Celastraceae	Euonymus	Euonymus alatus		SPECIES	Euonymus alatus (Thunb.) Siebold	Euonymus alatus		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.248244	-73.59473	61.0						2025-07-19T09:57	19	7	2025	3169120	3169120	HUMAN_OBSERVATION	iNaturalist	Observations	299515910		stevewalternature	2025-07-20T14:22:42	CC_BY_NC_4_0	stevewalternature	stevewalternature			2026-05-19T14:03:38.172Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5844652451	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/319756791	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus hispidus		SPECIES	Rubus hispidus L.	Rubus hispidus		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.257941	-73.598922	4.0						2025-10-09T09:40:33	9	10	2025	2991369	2991369	HUMAN_OBSERVATION	iNaturalist	Observations	319756791		larbisse	2025-10-09T13:41:17	CC_BY_NC_4_0	larbisse	larbisse			2026-05-19T14:08:21.883Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5844637266	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/320073295	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Clinopodium	Clinopodium vulgare		SPECIES	Clinopodium vulgare L.	Clinopodium vulgare		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.257912	-73.59887	1.0						2025-10-09T10:11:33	9	10	2025	2926945	2926945	HUMAN_OBSERVATION	iNaturalist	Observations	320073295		larbisse	2025-10-11T01:36:42	CC_BY_NC_4_0	larbisse	larbisse			2026-05-19T13:33:40.633Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5844635955	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/319769215	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea tomentosa		SPECIES	Spiraea tomentosa L.	Spiraea tomentosa		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.25404	-73.599346	4.0						2025-10-09T10:48:40	9	10	2025	3026819	3026819	HUMAN_OBSERVATION	iNaturalist	Observations	319769215		Patricia Butter	2025-10-13T13:29:05	CC_BY_NC_4_0	Sarah Martinez	Sarah Martinez			2026-05-19T14:22:35.598Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5844631623	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/319756423	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Euthamia	Euthamia graminifolia		SPECIES	Euthamia graminifolia (L.) Nutt.	Euthamia graminifolia		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.257923	-73.598881	4.0						2025-10-09T09:38:29	9	10	2025	3092782	3092782	HUMAN_OBSERVATION	iNaturalist	Observations	319756423		larbisse	2025-10-09T13:38:52	CC_BY_NC_4_0	larbisse	larbisse			2026-05-19T14:10:25.270Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5844614869	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/294177991	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Amphicarpaea	Amphicarpaea bracteata		SPECIES	Amphicarpaea bracteata (L.) Fernald	Amphicarpaea bracteata		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.242328	-73.596428	39.0						2025-06-30T13:03:09	30	6	2025	2960161	2960161	HUMAN_OBSERVATION	iNaturalist	Observations	294177991		twk68	2025-06-30T22:47:39	CC_BY_NC_4_0	twk68	twk68			2026-05-19T14:03:54.710Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5844612956	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/319757163	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Rubus	Rubus hispidus		SPECIES	Rubus hispidus L.	Rubus hispidus		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.257932	-73.598835	4.0						2025-10-09T09:43:41	9	10	2025	2991369	2991369	HUMAN_OBSERVATION	iNaturalist	Observations	319757163		larbisse	2025-10-09T13:43:55	CC_BY_NC_4_0	larbisse	larbisse			2026-05-19T13:32:56.104Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5844575515	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/310876233	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Muhlenbergia	Muhlenbergia frondosa		SPECIES	Muhlenbergia frondosa (Poir.) Fernald	Muhlenbergia frondosa		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.248313	-73.595405	4.0						2025-09-01T13:30:11	1	9	2025	2704029	2704029	HUMAN_OBSERVATION	iNaturalist	Observations	310876233		Ryan Bardin	2025-09-01T21:37:35	CC_BY_NC_4_0	Ryan Bardin	Ryan Bardin			2026-05-19T14:24:15.071Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5844554948	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/319757413	Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae	Gaylussacia	Gaylussacia baccata		SPECIES	Gaylussacia baccata (Wangenh.) K.Koch	Gaylussacia baccata		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.25792	-73.598759	4.0						2025-10-09T09:44:50	9	10	2025	2882739	2882739	HUMAN_OBSERVATION	iNaturalist	Observations	319757413		larbisse	2025-10-09T13:45:08	CC_BY_NC_4_0	larbisse	larbisse			2026-05-19T14:08:13.535Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5844511588	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/319757172	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Solidago	Solidago rugosa		SPECIES	Solidago rugosa Mill.	Solidago rugosa		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.256413	-73.598953	6.0						2025-10-09T09:33:43	9	10	2025	5388967	5388967	HUMAN_OBSERVATION	iNaturalist	Observations	319757172		Kristina Hayek	2025-10-09T13:44:02	CC_BY_NC_4_0	Kristina Hayek	Kristina Hayek			2026-05-19T14:00:58.021Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5844507762	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/319768717	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Anacardiaceae	Toxicodendron	Toxicodendron radicans		SPECIES	Toxicodendron radicans (L.) Kuntze	Toxicodendron radicans		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.25404	-73.599341	4.0						2025-10-09T10:46:25	9	10	2025	3190628	3190628	HUMAN_OBSERVATION	iNaturalist	Observations	319768717		Sarah Martinez	2025-10-09T14:46:36	CC_BY_NC_4_0	Sarah Martinez	Sarah Martinez			2026-05-19T14:07:33.736Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5844488870	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/319769040	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Euthamia	Euthamia graminifolia		SPECIES	Euthamia graminifolia (L.) Nutt.	Euthamia graminifolia		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.254009	-73.599335	4.0						2025-10-09T10:47:50	9	10	2025	3092782	3092782	HUMAN_OBSERVATION	iNaturalist	Observations	319769040		Patricia Butter	2025-10-13T13:28:48	CC_BY_NC_4_0	Sarah Martinez	Sarah Martinez			2026-05-19T13:33:43.932Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5844458520	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/319826358	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Asclepias	Asclepias amplexicaulis		SPECIES	Asclepias amplexicaulis Sm.	Asclepias amplexicaulis		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.2534	-73.598663	4.0						2025-10-09T09:40	9	10	2025	3170332	3170332	HUMAN_OBSERVATION	iNaturalist	Observations	319826358		hzirlin	2025-10-09T20:02:15	CC_BY_NC_4_0	hzirlin	hzirlin			2026-05-19T13:49:46.881Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5844435539	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/317357910	Plantae	Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Lysimachia	Lysimachia ciliata		SPECIES	Lysimachia ciliata L.	Lysimachia ciliata		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.249069	-73.566891							2025-09-28T12:16:02	28	9	2025	3169391	3169391	HUMAN_OBSERVATION	iNaturalist	Observations	317357910		Patricia Butter	2025-09-28T20:13:32	CC_BY_NC_4_0	Patricia Butter	Patricia Butter			2026-05-19T13:33:35.944Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5844424239	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/319756157	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Spiraea	Spiraea tomentosa		SPECIES	Spiraea tomentosa L.	Spiraea tomentosa		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.257892	-73.59887	4.0						2025-10-09T09:37:24	9	10	2025	3026819	3026819	HUMAN_OBSERVATION	iNaturalist	Observations	319756157		Patricia Butter	2025-10-12T15:35:53	CC_BY_NC_4_0	Sarah Martinez	Sarah Martinez			2026-05-19T14:08:13.081Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5844411661	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/310903602	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Amphicarpaea	Amphicarpaea bracteata		SPECIES	Amphicarpaea bracteata (L.) Fernald	Amphicarpaea bracteata		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.241663	-73.596687	4.0						2025-09-01T15:02:18	1	9	2025	2960161	2960161	HUMAN_OBSERVATION	iNaturalist	Observations	310903602		chrischalfant	2025-09-01T23:39:05	CC_BY_4_0	chrischalfant	chrischalfant			2026-05-19T14:09:01.894Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5844381756	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/319767317	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ionactis	Ionactis linariifolia		SPECIES	Ionactis linariifolia (L.) Greene	Ionactis linariifolia		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.254747	-73.599203	4.0						2025-10-09T10:39:58	9	10	2025	3119895	3119895	HUMAN_OBSERVATION	iNaturalist	Observations	319767317		Sarah Martinez	2025-10-09T14:40:07	CC_BY_NC_4_0	Sarah Martinez	Sarah Martinez			2026-05-19T14:08:03.058Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5844352170	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/319789473	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Euthamia	Euthamia graminifolia		SPECIES	Euthamia graminifolia (L.) Nutt.	Euthamia graminifolia		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.253958	-73.599433	4.0						2025-10-09T09:47:20	9	10	2025	3092782	3092782	HUMAN_OBSERVATION	iNaturalist	Observations	319789473		hzirlin	2025-10-09T16:40:18	CC_BY_NC_4_0	hzirlin	hzirlin			2026-05-19T14:10:24.160Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5844338041	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/319757051	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Dichanthelium	Dichanthelium clandestinum		SPECIES	Dichanthelium clandestinum (L.) Gould	Dichanthelium clandestinum		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.257957	-73.598842	4.0						2025-10-09T09:42:59	9	10	2025	2702543	2702543	HUMAN_OBSERVATION	iNaturalist	Observations	319757051		larbisse	2025-10-09T13:43:09	CC_BY_NC_4_0	larbisse	larbisse			2026-05-19T13:48:47.880Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5844312135	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/292880332	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Dichanthelium	Dichanthelium commutatum	ashei	SUBSPECIES	Dichanthelium commutatum subsp. ashei (T.G.Pearson ex Ashe) Freckmann & Lelong	Dichanthelium commutatum ashei		US		New York	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.237051	-73.570428							2025-06-25T15:16:12	25	6	2025	2702612	2702603	HUMAN_OBSERVATION	iNaturalist	Observations	292880332		Patricia Butter	2025-06-26T14:39:32	CC_BY_NC_4_0	Patricia Butter	Patricia Butter			2026-05-19T13:46:57.500Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
