model,observation_id,photo_id,taxon_id,species_inat,newcomb_species_name,feature,true_value,p1_raw,p1_parsed,p2_raw,p2_parsed,feature_correct,committed
gpt-5-mini,238474539,424700358,78455,Persicaria pensylvanica,Polygonum pensylvanicum,key_subgroup_1,Flowers not yellow or orange,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-5-mini,238474539,424700358,78455,Persicaria pensylvanica,Polygonum pensylvanicum,key_subgroup_2,Stems jointed (Buckwheat Family),INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-5-mini,168112016,291303849,78886,Rosa rubiginosa,Rosa eglanteria,key_flower_type,5 Regular Parts,NO,NO,,INCONCLUSIVE,True,False
gpt-5-mini,168112016,291303849,78886,Rosa rubiginosa,Rosa eglanteria,key_plant_type,Shrubs,YES,YES,Shrubs,Shrubs,True,True
gpt-5-mini,168112016,291303849,78886,Rosa rubiginosa,Rosa eglanteria,key_leaf_type,Leaves Divided,YES,YES,Leaves Divided,Leaves Divided,True,True
gpt-5-mini,168112016,291303849,78886,Rosa rubiginosa,Rosa eglanteria,key_subgroup_1,"Flowers under 1/2"" wide",INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-5-mini,61854596,99029799,78886,Rosa rubiginosa,Rosa eglanteria,key_flower_type,5 Regular Parts,NO,NO,,INCONCLUSIVE,True,False
gpt-5-mini,61854596,99029799,78886,Rosa rubiginosa,Rosa eglanteria,key_plant_type,Shrubs,YES,YES,Shrubs,Shrubs,True,True
gpt-5-mini,61854596,99029799,78886,Rosa rubiginosa,Rosa eglanteria,key_leaf_type,Leaves Divided,YES,YES,Leaves Divided,Leaves Divided,True,True
gpt-5-mini,61854596,99029799,78886,Rosa rubiginosa,Rosa eglanteria,key_subgroup_1,"Flowers under 1/2"" wide",INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-5-mini,123051387,208418085,78886,Rosa rubiginosa,Rosa eglanteria,key_flower_type,5 Regular Parts,NO,NO,,INCONCLUSIVE,True,False
gpt-5-mini,123051387,208418085,78886,Rosa rubiginosa,Rosa eglanteria,key_plant_type,Shrubs,YES,YES,Shrubs,Shrubs,True,True
gpt-5-mini,123051387,208418085,78886,Rosa rubiginosa,Rosa eglanteria,key_leaf_type,Leaves Divided,NO,NO,,INCONCLUSIVE,True,False
gpt-5-mini,123051387,208418085,78886,Rosa rubiginosa,Rosa eglanteria,key_subgroup_1,"Flowers under 1/2"" wide",INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-5-mini,310378416,560170508,78900,Rumex britannica,Rumex orbiculatus,key_flower_type,Parts Indistinguishable,NO,NO,,INCONCLUSIVE,True,False
gpt-5-mini,310378416,560170508,78900,Rumex britannica,Rumex orbiculatus,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,True,True
gpt-5-mini,310378416,560170508,78900,Rumex britannica,Rumex orbiculatus,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gpt-5-mini,310378416,560170508,78900,Rumex britannica,Rumex orbiculatus,key_subgroup_1,Stem jointed,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-5-mini,58154518,92821459,78900,Rumex britannica,Rumex orbiculatus,key_flower_type,Parts Indistinguishable,NO,NO,,INCONCLUSIVE,True,False
gpt-5-mini,58154518,92821459,78900,Rumex britannica,Rumex orbiculatus,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Basal Leaves Only,Wildflowers - Basal Leaves Only,False,True
gpt-5-mini,58154518,92821459,78900,Rumex britannica,Rumex orbiculatus,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gpt-5-mini,58154518,92821459,78900,Rumex britannica,Rumex orbiculatus,key_subgroup_1,Stem jointed,YES,YES,Cannot determine from this image,INCONCLUSIVE,True,False
gpt-5-mini,178438383,310499933,78900,Rumex britannica,Rumex orbiculatus,key_flower_type,Parts Indistinguishable,YES,YES,Parts Indistinguishable,Parts Indistinguishable,True,True
gpt-5-mini,178438383,310499933,78900,Rumex britannica,Rumex orbiculatus,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Cannot determine from this image,INCONCLUSIVE,True,False
gpt-5-mini,178438383,310499933,78900,Rumex britannica,Rumex orbiculatus,key_leaf_type,Leaves Entire,NO,NO,,INCONCLUSIVE,True,False
gpt-5-mini,178438383,310499933,78900,Rumex britannica,Rumex orbiculatus,key_subgroup_1,Stem jointed,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-5-mini,89689232,148132069,82317,Hibiscus moscheutos,Hibiscus palustris,key_flower_type,5 Regular Parts,YES,YES,5 Regular Parts,5 Regular Parts,True,True
gpt-5-mini,89689232,148132069,82317,Hibiscus moscheutos,Hibiscus palustris,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,True,True
gpt-5-mini,89689232,148132069,82317,Hibiscus moscheutos,Hibiscus palustris,key_leaf_type,Leaves Toothed or Lobed,YES,YES,Leaves Toothed or Lobed,Leaves Toothed or Lobed,True,True
gpt-5-mini,89689232,148132069,82317,Hibiscus moscheutos,Hibiscus palustris,key_subgroup_1,Flowers not yellow,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-5-mini,89689232,148132069,82317,Hibiscus moscheutos,Hibiscus palustris,key_subgroup_2,Leaves longer than wide,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-5-mini,30082593,46979272,82317,Hibiscus moscheutos,Hibiscus palustris,key_flower_type,5 Regular Parts,YES,YES,5 Regular Parts,5 Regular Parts,True,True
gpt-5-mini,30082593,46979272,82317,Hibiscus moscheutos,Hibiscus palustris,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Shrubs,Shrubs,False,True
gpt-5-mini,30082593,46979272,82317,Hibiscus moscheutos,Hibiscus palustris,key_leaf_type,Leaves Toothed or Lobed,YES,YES,Leaves Toothed or Lobed,Leaves Toothed or Lobed,True,True
gpt-5-mini,30082593,46979272,82317,Hibiscus moscheutos,Hibiscus palustris,key_subgroup_1,Flowers not yellow,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-5-mini,30082593,46979272,82317,Hibiscus moscheutos,Hibiscus palustris,key_subgroup_2,Leaves longer than wide,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-5-mini,47676321,75623983,82317,Hibiscus moscheutos,Hibiscus palustris,key_flower_type,5 Regular Parts,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-5-mini,47676321,75623983,82317,Hibiscus moscheutos,Hibiscus palustris,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,True,True
gpt-5-mini,47676321,75623983,82317,Hibiscus moscheutos,Hibiscus palustris,key_leaf_type,Leaves Toothed or Lobed,YES,YES,Leaves Entire,Leaves Entire,False,True
gpt-5-mini,47676321,75623983,82317,Hibiscus moscheutos,Hibiscus palustris,key_subgroup_1,Flowers not yellow,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-5-mini,47676321,75623983,82317,Hibiscus moscheutos,Hibiscus palustris,key_subgroup_2,Leaves longer than wide,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-5-mini,36899280,58403499,85327,Polygonatum biflorum,Polygonatum biflorum,key_flower_type,6 Regular Parts,YES,YES,6 Regular Parts,6 Regular Parts,True,True
gpt-5-mini,36899280,58403499,85327,Polygonatum biflorum,Polygonatum biflorum,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,True,True
gpt-5-mini,36899280,58403499,85327,Polygonatum biflorum,Polygonatum biflorum,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gpt-5-mini,51163540,81272997,85327,Polygonatum biflorum,Polygonatum biflorum,key_flower_type,6 Regular Parts,YES,YES,Cannot determine from this image,INCONCLUSIVE,True,False
gpt-5-mini,51163540,81272997,85327,Polygonatum biflorum,Polygonatum biflorum,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,True,True
gpt-5-mini,51163540,81272997,85327,Polygonatum biflorum,Polygonatum biflorum,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gpt-5-mini,14859795,22183612,85327,Polygonatum biflorum,Polygonatum biflorum,key_flower_type,6 Regular Parts,NO,NO,,INCONCLUSIVE,True,False
gpt-5-mini,14859795,22183612,85327,Polygonatum biflorum,Polygonatum biflorum,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Opposite or Whorled Leaves,Wildflowers - Opposite or Whorled Leaves,False,True
gpt-5-mini,14859795,22183612,85327,Polygonatum biflorum,Polygonatum biflorum,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gpt-5-mini,154030116,266102709,119892,Andromeda polifolia,Andromeda glaucophylla,key_flower_type,5 Regular Parts,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-5-mini,154030116,266102709,119892,Andromeda polifolia,Andromeda glaucophylla,key_plant_type,Shrubs,YES,YES,Shrubs,Shrubs,True,True
gpt-5-mini,154030116,266102709,119892,Andromeda polifolia,Andromeda glaucophylla,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gpt-5-mini,154030116,266102709,119892,Andromeda polifolia,Andromeda glaucophylla,key_subgroup_1,"Leaves evergreen, stiff and leathery",INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gpt-5-mini,139324304,238275989,119892,Andromeda polifolia,Andromeda glaucophylla,key_flower_type,5 Regular Parts,YES,YES,Cannot determine from this image,INCONCLUSIVE,True,False
gpt-5-mini,139324304,238275989,119892,Andromeda polifolia,Andromeda glaucophylla,key_plant_type,Shrubs,YES,YES,Wildflowers - Opposite or Whorled Leaves,Wildflowers - Opposite or Whorled Leaves,False,True
gpt-5-mini,139324304,238275989,119892,Andromeda polifolia,Andromeda glaucophylla,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gpt-5-mini,139324304,238275989,119892,Andromeda polifolia,Andromeda glaucophylla,key_subgroup_1,"Leaves evergreen, stiff and leathery",INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,55976635,89166741,53107,Lactuca serriola,Lactuca scariola,key_flower_type,7 or More Regular Parts,YES,YES,7 or More Regular Parts,7 or More Regular Parts,True,True
gemini-3.1-pro-preview,55976635,89166741,53107,Lactuca serriola,Lactuca scariola,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,True,True
gemini-3.1-pro-preview,55976635,89166741,53107,Lactuca serriola,Lactuca scariola,key_leaf_type,Leaves Toothed or Lobed,NO,NO,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,55976635,89166741,53107,Lactuca serriola,Lactuca scariola,key_subgroup_1,Yellow or orange flowers,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,55976635,89166741,53107,Lactuca serriola,Lactuca scariola,key_subgroup_2,Dandelionlike flowers,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,323723318,585802044,53107,Lactuca serriola,Lactuca scariola,key_flower_type,7 or More Regular Parts,NO,NO,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,323723318,585802044,53107,Lactuca serriola,Lactuca scariola,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,True,True
gemini-3.1-pro-preview,323723318,585802044,53107,Lactuca serriola,Lactuca scariola,key_leaf_type,Leaves Toothed or Lobed,YES,YES,Leaves Entire,Leaves Entire,False,True
gemini-3.1-pro-preview,323723318,585802044,53107,Lactuca serriola,Lactuca scariola,key_subgroup_1,Yellow or orange flowers,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,323723318,585802044,53107,Lactuca serriola,Lactuca scariola,key_subgroup_2,Dandelionlike flowers,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,131520989,223832752,53107,Lactuca serriola,Lactuca scariola,key_flower_type,7 or More Regular Parts,YES,YES,Cannot determine from this image,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,131520989,223832752,53107,Lactuca serriola,Lactuca scariola,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Cannot determine from this image,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,131520989,223832752,53107,Lactuca serriola,Lactuca scariola,key_leaf_type,Leaves Toothed or Lobed,NO,NO,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,131520989,223832752,53107,Lactuca serriola,Lactuca scariola,key_subgroup_1,Yellow or orange flowers,NO,NO,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,131520989,223832752,53107,Lactuca serriola,Lactuca scariola,key_subgroup_2,Dandelionlike flowers,NO,NO,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,48050842,76460834,53387,Cornus sericea,Cornus stolonifera,key_flower_type,4 Regular Parts,YES,YES,4 Regular Parts,4 Regular Parts,True,True
gemini-3.1-pro-preview,48050842,76460834,53387,Cornus sericea,Cornus stolonifera,key_plant_type,Shrubs,YES,YES,Shrubs,Shrubs,True,True
gemini-3.1-pro-preview,48050842,76460834,53387,Cornus sericea,Cornus stolonifera,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gemini-3.1-pro-preview,48050842,76460834,53387,Cornus sericea,Cornus stolonifera,key_subgroup_1,Shrubs over 2' high,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,17994537,27506638,53387,Cornus sericea,Cornus stolonifera,key_flower_type,4 Regular Parts,NO,NO,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,17994537,27506638,53387,Cornus sericea,Cornus stolonifera,key_plant_type,Shrubs,YES,YES,Shrubs,Shrubs,True,True
gemini-3.1-pro-preview,17994537,27506638,53387,Cornus sericea,Cornus stolonifera,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gemini-3.1-pro-preview,17994537,27506638,53387,Cornus sericea,Cornus stolonifera,key_subgroup_1,Shrubs over 2' high,NO,NO,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,61827252,98982370,53387,Cornus sericea,Cornus stolonifera,key_flower_type,4 Regular Parts,YES,YES,4 Regular Parts,4 Regular Parts,True,True
gemini-3.1-pro-preview,61827252,98982370,53387,Cornus sericea,Cornus stolonifera,key_plant_type,Shrubs,YES,YES,Shrubs,Shrubs,True,True
gemini-3.1-pro-preview,61827252,98982370,53387,Cornus sericea,Cornus stolonifera,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
gemini-3.1-pro-preview,61827252,98982370,53387,Cornus sericea,Cornus stolonifera,key_subgroup_1,Shrubs over 2' high,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,126104192,213925309,55909,Hieracium umbellatum,Hieracium canadense,key_flower_type,7 or More Regular Parts,YES,YES,7 or More Regular Parts,7 or More Regular Parts,True,True
gemini-3.1-pro-preview,126104192,213925309,55909,Hieracium umbellatum,Hieracium canadense,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,True,True
gemini-3.1-pro-preview,126104192,213925309,55909,Hieracium umbellatum,Hieracium canadense,key_leaf_type,Leaves Toothed or Lobed,YES,YES,Leaves Toothed or Lobed,Leaves Toothed or Lobed,True,True
gemini-3.1-pro-preview,126104192,213925309,55909,Hieracium umbellatum,Hieracium canadense,key_subgroup_1,Yellow or orange flowers,YES,YES,Not aquatic,Not aquatic,False,True
gemini-3.1-pro-preview,126104192,213925309,55909,Hieracium umbellatum,Hieracium canadense,key_subgroup_2,Dandelionlike flowers,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,237603959,422891670,55909,Hieracium umbellatum,Hieracium canadense,key_flower_type,7 or More Regular Parts,YES,YES,7 or More Regular Parts,7 or More Regular Parts,True,True
gemini-3.1-pro-preview,237603959,422891670,55909,Hieracium umbellatum,Hieracium canadense,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Cannot determine from this image,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,237603959,422891670,55909,Hieracium umbellatum,Hieracium canadense,key_leaf_type,Leaves Toothed or Lobed,NO,NO,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,237603959,422891670,55909,Hieracium umbellatum,Hieracium canadense,key_subgroup_1,Yellow or orange flowers,NO,NO,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,237603959,422891670,55909,Hieracium umbellatum,Hieracium canadense,key_subgroup_2,Dandelionlike flowers,NO,NO,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,178229477,310096295,55909,Hieracium umbellatum,Hieracium canadense,key_flower_type,7 or More Regular Parts,YES,YES,7 or More Regular Parts,7 or More Regular Parts,True,True
gemini-3.1-pro-preview,178229477,310096295,55909,Hieracium umbellatum,Hieracium canadense,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,True,True
gemini-3.1-pro-preview,178229477,310096295,55909,Hieracium umbellatum,Hieracium canadense,key_leaf_type,Leaves Toothed or Lobed,YES,YES,**Leaves Divided**,Leaves Divided,False,True
gemini-3.1-pro-preview,178229477,310096295,55909,Hieracium umbellatum,Hieracium canadense,key_subgroup_1,Yellow or orange flowers,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,178229477,310096295,55909,Hieracium umbellatum,Hieracium canadense,key_subgroup_2,Dandelionlike flowers,NO,NO,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,44975301,71302942,64293,Triodanis perfoliata,Specularia perfoliata,key_flower_type,5 Regular Parts,YES,YES,5 Regular Parts,5 Regular Parts,True,True
gemini-3.1-pro-preview,44975301,71302942,64293,Triodanis perfoliata,Specularia perfoliata,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,True,True
gemini-3.1-pro-preview,44975301,71302942,64293,Triodanis perfoliata,Specularia perfoliata,key_leaf_type,Leaves Toothed or Lobed,YES,YES,Leaves Entire,Leaves Entire,False,True
gemini-3.1-pro-preview,44975301,71302942,64293,Triodanis perfoliata,Specularia perfoliata,key_subgroup_1,Flowers not yellow,NO,NO,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,44975301,71302942,64293,Triodanis perfoliata,Specularia perfoliata,key_subgroup_2,Largest leaves as wide as long,NO,NO,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,247578410,442206907,64293,Triodanis perfoliata,Specularia perfoliata,key_flower_type,5 Regular Parts,NO,NO,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,247578410,442206907,64293,Triodanis perfoliata,Specularia perfoliata,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,True,True
gemini-3.1-pro-preview,247578410,442206907,64293,Triodanis perfoliata,Specularia perfoliata,key_leaf_type,Leaves Toothed or Lobed,YES,YES,Leaves Entire,Leaves Entire,False,True
gemini-3.1-pro-preview,247578410,442206907,64293,Triodanis perfoliata,Specularia perfoliata,key_subgroup_1,Flowers not yellow,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,247578410,442206907,64293,Triodanis perfoliata,Specularia perfoliata,key_subgroup_2,Largest leaves as wide as long,NO,NO,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,25264602,39114124,64293,Triodanis perfoliata,Specularia perfoliata,key_flower_type,5 Regular Parts,YES,YES,Irregular Flowers,Irregular Flowers,False,True
gemini-3.1-pro-preview,25264602,39114124,64293,Triodanis perfoliata,Specularia perfoliata,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,True,True
gemini-3.1-pro-preview,25264602,39114124,64293,Triodanis perfoliata,Specularia perfoliata,key_leaf_type,Leaves Toothed or Lobed,NO,NO,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,25264602,39114124,64293,Triodanis perfoliata,Specularia perfoliata,key_subgroup_1,Flowers not yellow,NO,NO,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,25264602,39114124,64293,Triodanis perfoliata,Specularia perfoliata,key_subgroup_2,Largest leaves as wide as long,INCONCLUSIVE,INCONCLUSIVE,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,234497042,416888165,68913,Prosartes lanuginosa,Disporum lanuginosum,key_flower_type,6 Regular Parts,NO,NO,,INCONCLUSIVE,True,False
gemini-3.1-pro-preview,234497042,416888165,68913,Prosartes lanuginosa,Disporum lanuginosum,key_plant_type,Wildflowers - Alternate Leaves,YES,YES,Wildflowers - Alternate Leaves,Wildflowers - Alternate Leaves,True,True
gemini-3.1-pro-preview,234497042,416888165,68913,Prosartes lanuginosa,Disporum lanuginosum,key_leaf_type,Leaves Entire,YES,YES,Leaves Entire,Leaves Entire,True,True
